Timestamp,U_L1_Avg,U_L1_Min,U_L1_Max,I_L1,PF_L1,U_L2_Avg,U_L2_Min,U_L2_Max,I_L2,PF_L2,U_L3_Avg,U_L3_Min,U_L3_Max,I_L3,PF_L3,P_Netz_Gesamt,P_Haus,PV_Watt,Batt_Watt,SOC
2026-01-28 01:48:59,226.12,225.83,226.42,0.98,0.621,231.53,230.4,231.85,0.38,0.191,229.21,228.95,229.54,2.26,0.888,614.56,654.56,0.0,0.0,10
2026-01-28 01:50:59,226.04,225.53,226.38,1.01,0.651,231.39,231.08,231.65,0.39,0.188,229.27,228.43,229.58,1.77,0.828,479.68,509.68,0.0,0.0,10
2026-01-28 01:52:59,225.75,225.16,226.31,0.97,0.624,231.56,231.44,231.8,0.39,0.177,229.42,228.55,230.05,2.19,0.89,589.27,629.27,0.0,0.0,10
2026-01-28 01:54:59,227.59,225.81,228.83,0.98,0.612,230.79,230.09,231.73,0.38,0.178,230.03,229.78,230.26,1.34,0.742,369.2,399.2,0.0,0.0,10
2026-01-28 01:56:59,227.73,226.5,228.63,0.97,0.609,231.05,229.46,231.49,0.38,0.187,229.91,229.53,230.26,2.23,0.899,585.59,615.59,0.0,0.0,10
2026-01-28 01:58:59,228.14,226.93,228.94,0.85,0.337,230.92,230.55,231.37,0.38,0.194,230.19,229.83,230.5,1.6,0.808,381.89,411.89,0.0,0.0,10
2026-01-28 02:00:59,227.38,226.7,227.56,0.82,0.302,230.93,230.63,231.17,0.38,0.183,230.15,229.85,230.65,2.35,0.895,572.74,602.74,0.0,0.0,10
2026-01-28 02:02:59,226.41,225.39,227.03,0.81,0.302,231.03,230.78,231.39,0.38,0.169,230.38,230.08,230.79,1.5,0.782,323.0,363.0,0.0,0.0,10
2026-01-28 02:04:59,225.85,225.62,226.18,0.81,0.294,231.27,231.1,231.49,0.38,0.172,230.07,229.33,230.61,1.9,0.847,441.69,461.69,0.0,0.0,10
2026-01-28 02:06:59,225.63,225.34,225.93,0.81,0.285,231.36,231.13,231.51,0.39,0.175,229.62,229.18,229.99,1.87,0.871,438.76,468.76,0.0,0.0,10
2026-01-28 02:08:59,225.51,224.36,226.22,0.81,0.288,231.4,231.17,231.69,0.39,0.163,230.34,229.67,230.72,1.75,0.802,372.36,422.36,0.0,0.0,10
2026-01-28 02:10:59,226.3,225.59,226.7,0.84,0.287,231.34,230.9,231.66,0.39,0.161,230.14,229.42,230.62,2.24,0.889,521.5,551.5,0.0,0.0,10
2026-01-28 02:12:59,226.58,225.34,227.05,0.84,0.286,231.52,231.23,231.73,0.39,0.179,229.58,228.44,230.0,1.85,0.848,423.5,463.5,0.0,0.0,10
2026-01-28 02:14:59,226.67,226.32,227.04,0.88,0.343,231.34,230.84,231.73,0.39,0.18,229.04,228.3,229.77,2.05,0.864,481.94,531.94,0.0,0.0,10
2026-01-28 02:17:00,226.46,226.06,226.86,0.9,0.385,231.33,230.98,232.76,0.39,0.183,228.98,226.71,229.32,1.68,0.808,384.54,414.54,0.0,0.0,10
2026-01-28 02:19:00,225.97,225.49,226.54,0.86,0.269,232.61,232.41,232.74,0.46,0.191,228.04,227.17,228.61,2.08,0.882,471.6,511.6,0.0,0.0,10
2026-01-28 02:21:00,225.73,224.91,226.05,0.85,0.257,233.19,232.58,233.97,0.46,0.193,228.26,227.85,228.59,1.69,0.857,381.76,421.76,0.0,0.0,10
2026-01-28 02:23:00,225.17,224.51,225.78,0.83,0.254,233.87,233.54,234.09,0.47,0.198,228.33,227.8,228.73,2.14,0.885,479.65,509.65,0.0,0.0,10
2026-01-28 02:25:00,224.54,222.35,225.56,0.91,0.462,234.29,232.65,234.75,0.47,0.203,228.77,228.03,229.44,1.58,0.804,383.7,413.7,0.0,0.0,10
2026-01-28 02:27:00,224.01,223.43,224.27,0.95,0.589,234.27,233.89,234.83,0.47,0.186,228.9,228.38,229.3,1.96,0.876,518.57,558.57,0.0,0.0,10
2026-01-28 02:29:00,224.19,223.81,225.43,0.96,0.594,234.04,233.56,234.28,0.48,0.176,229.19,229.04,229.41,1.28,0.744,345.19,385.19,0.0,0.0,10
2026-01-28 02:31:00,226.7,225.13,228.38,0.99,0.593,233.05,232.18,233.78,0.46,0.187,229.24,228.93,229.57,1.78,0.839,486.71,526.71,0.0,0.0,10
2026-01-28 02:33:00,227.76,226.59,228.09,1.0,0.603,232.68,232.17,233.04,0.45,0.201,229.07,228.43,229.75,1.61,0.795,437.74,467.74,0.0,0.0,10
2026-01-28 02:35:00,227.89,227.36,228.44,1.0,0.599,232.46,231.18,232.81,0.45,0.194,229.39,229.06,229.77,1.88,0.824,472.92,502.92,0.0,0.0,10
2026-01-28 02:37:00,227.04,226.45,228.13,0.99,0.594,233.12,232.45,233.6,0.46,0.203,229.3,228.78,229.73,1.6,0.792,442.5,472.5,0.0,0.0,10
2026-01-28 02:39:00,227.75,227.34,228.16,1.01,0.598,233.64,233.2,233.98,0.46,0.189,229.72,229.54,230.03,1.88,0.823,463.76,493.76,0.0,0.0,10
2026-01-28 02:41:00,226.43,225.46,227.42,1.02,0.625,234.01,233.65,234.24,0.48,0.183,229.78,229.31,230.25,1.53,0.762,418.84,438.84,0.0,0.0,10
2026-01-28 02:43:01,226.15,225.4,226.53,0.91,0.441,233.8,233.24,234.24,0.48,0.186,229.31,229.1,229.76,1.79,0.848,461.04,491.04,0.0,0.0,10
2026-01-28 02:45:00,226.57,226.11,226.87,1.04,0.453,233.8,233.41,234.04,0.48,0.197,229.13,228.62,229.78,1.98,0.853,512.92,542.92,0.0,0.0,10
2026-01-28 02:47:00,226.33,225.22,226.66,1.41,0.828,233.84,232.56,234.23,0.47,0.206,229.27,228.83,229.81,2.06,0.866,698.82,738.82,0.0,0.0,10
2026-01-28 02:49:01,226.25,225.5,226.97,1.41,0.83,233.69,233.44,234.03,0.47,0.201,229.68,228.87,229.99,1.23,0.744,474.94,514.94,0.0,0.0,10
2026-01-28 02:51:01,225.12,224.53,226.42,1.41,0.826,234.26,233.67,234.76,0.51,0.184,229.49,228.99,229.97,1.94,0.894,668.38,708.38,0.0,0.0,10
2026-01-28 02:53:01,224.82,223.82,225.46,1.4,0.824,234.11,233.34,234.42,0.53,0.179,229.76,228.74,230.09,1.29,0.754,481.27,511.27,0.0,0.0,10
2026-01-28 02:55:01,225.14,224.69,225.61,1.4,0.821,234.3,234.12,234.5,0.53,0.188,229.69,228.99,230.09,1.34,0.751,497.41,527.41,0.0,0.0,10
2026-01-28 02:57:01,225.28,224.98,225.57,1.41,0.82,234.24,233.76,234.55,0.53,0.18,229.84,229.36,230.12,1.58,0.811,542.23,572.23,0.0,0.0,10
2026-01-28 02:59:01,224.92,224.6,225.24,1.4,0.825,233.66,232.59,233.98,0.5,0.165,230.08,229.68,230.45,1.55,0.796,552.36,582.36,0.0,0.0,10
2026-01-28 03:01:01,225.24,224.79,225.8,0.83,0.276,233.09,232.76,233.51,0.49,0.175,229.26,227.79,230.06,1.74,0.816,360.07,390.07,0.0,0.0,10
2026-01-28 03:03:01,226.66,224.8,227.02,0.87,0.254,232.7,232.39,233.12,0.49,0.192,228.09,227.66,228.71,1.52,0.787,316.79,346.79,0.0,0.0,10
2026-01-28 03:05:01,225.34,224.84,226.86,0.86,0.301,232.59,231.32,233.01,0.49,0.158,229.47,227.88,229.95,1.66,0.82,368.54,398.54,0.0,0.0,10
2026-01-28 03:07:01,225.4,224.8,225.84,0.87,0.281,231.86,231.72,232.01,0.5,0.148,229.89,229.16,230.12,1.22,0.719,271.84,301.84,0.0,0.0,10
2026-01-28 03:09:01,225.94,225.23,227.25,1.09,0.622,231.33,230.41,231.92,0.49,0.144,230.13,229.78,230.83,2.0,0.895,536.03,566.03,0.0,0.0,10
2026-01-28 03:11:01,227.14,226.87,227.39,0.98,0.606,230.31,229.58,230.69,0.46,0.128,230.88,230.64,231.09,1.32,0.715,355.91,385.91,0.0,0.0,10
2026-01-28 03:13:01,229.75,227.12,230.14,1.01,0.608,229.2,228.94,230.25,0.45,0.143,231.03,230.47,231.4,2.18,0.878,596.89,616.89,0.0,0.0,10
2026-01-28 03:15:01,229.21,228.37,229.6,0.99,0.621,229.12,228.77,229.28,0.45,0.135,231.04,230.04,231.38,2.15,0.855,539.95,559.95,0.0,0.0,10
2026-01-28 03:17:01,228.71,227.17,229.57,0.98,0.629,229.23,228.77,230.01,0.44,0.141,231.26,230.91,231.67,2.21,0.884,591.4,631.4,0.0,0.0,10
2026-01-28 03:19:02,227.37,226.97,227.92,0.96,0.638,229.87,229.55,230.2,0.45,0.128,231.38,230.03,231.8,1.58,0.784,426.15,456.15,0.0,0.0,10
2026-01-28 03:21:02,227.09,226.25,227.47,0.99,0.61,230.8,229.72,231.79,0.47,0.141,230.72,230.18,231.26,2.45,0.911,666.3,696.3,0.0,0.0,10
2026-01-28 03:23:02,226.41,225.5,226.98,1.02,0.608,230.86,230.16,231.93,0.46,0.145,230.31,229.97,230.84,1.78,0.83,497.03,517.03,0.0,0.0,10
2026-01-28 03:25:02,226.89,226.38,227.42,1.03,0.597,231.35,229.08,231.85,0.48,0.153,230.14,229.86,230.79,2.13,0.876,553.37,583.37,0.0,0.0,10
2026-01-28 03:27:02,227.24,226.66,227.59,1.04,0.612,230.86,230.7,231.16,0.47,0.151,230.23,229.86,230.52,2.28,0.886,590.32,620.32,0.0,0.0,10
2026-01-28 03:29:02,226.09,225.07,227.2,1.09,0.657,231.1,230.77,231.37,0.46,0.154,230.19,229.75,230.63,1.85,0.829,510.03,540.03,0.0,0.0,10
2026-01-28 03:31:02,224.55,224.11,225.56,1.07,0.672,231.39,231.13,231.63,0.48,0.143,229.9,229.6,230.17,2.39,0.91,663.56,683.56,0.0,0.0,10
2026-01-28 03:33:02,224.01,223.02,224.26,1.03,0.656,231.42,231.19,231.76,0.47,0.136,230.25,229.98,230.51,1.75,0.832,488.08,518.08,0.0,0.0,10
2026-01-28 03:35:02,223.91,223.24,224.2,0.99,0.618,231.67,231.16,231.89,0.48,0.139,230.02,229.51,230.39,2.25,0.903,624.03,644.03,0.0,0.0,10
2026-01-28 03:37:02,223.29,222.82,223.54,0.99,0.624,231.05,230.67,231.69,0.48,0.142,230.38,229.66,230.7,1.85,0.836,507.52,537.52,0.0,0.0,10
2026-01-28 03:39:02,222.74,221.48,223.38,0.97,0.62,231.44,230.03,232.75,0.47,0.134,230.54,229.82,230.82,1.85,0.846,484.42,514.42,0.0,0.0,10
2026-01-28 03:41:02,221.42,220.53,221.97,0.96,0.616,232.41,232.11,232.78,0.48,0.134,230.04,229.74,230.25,2.26,0.918,602.21,632.21,0.0,0.0,10
2026-01-28 03:43:02,221.81,220.25,222.51,0.96,0.614,232.41,232.03,232.76,0.49,0.124,230.11,229.83,230.39,2.39,0.91,655.12,685.12,0.0,0.0,10
2026-01-28 03:45:02,222.82,222.01,223.75,0.98,0.613,231.71,231.26,232.56,0.48,0.128,230.11,229.8,230.86,1.62,0.855,514.74,544.74,0.0,0.0,10
2026-01-28 03:47:02,223.56,223.02,223.79,0.98,0.615,231.43,230.69,231.66,0.46,0.135,230.22,229.81,230.54,2.2,0.888,591.34,621.34,0.0,0.0,10
2026-01-28 03:49:02,223.28,223.1,223.59,0.97,0.616,231.15,230.84,231.5,0.46,0.133,230.27,230.09,230.61,1.53,0.791,412.06,442.06,0.0,0.0,10
2026-01-28 03:51:02,223.66,223.04,223.95,0.97,0.601,232.96,231.19,233.24,0.47,0.151,230.01,229.32,230.9,2.35,0.906,630.1,660.1,0.0,0.0,10
2026-01-28 03:53:03,223.44,222.87,223.92,0.96,0.598,232.78,231.87,233.27,0.47,0.144,230.3,229.82,230.84,1.97,0.864,546.77,576.77,0.0,0.0,10
2026-01-28 03:55:03,223.68,222.51,224.0,0.98,0.588,233.37,232.52,233.77,0.48,0.156,230.05,229.56,230.53,2.16,0.903,578.5,608.5,0.0,0.0,10
2026-01-28 03:57:03,223.51,222.95,223.89,1.01,0.63,233.09,232.39,233.86,0.48,0.145,230.12,229.69,230.63,1.92,0.851,521.14,551.14,0.0,0.0,10
2026-01-28 03:59:03,224.06,222.86,224.6,0.88,0.413,233.07,232.52,233.82,0.47,0.144,230.33,229.67,230.8,2.0,0.86,479.67,509.67,0.0,0.0,10
2026-01-28 04:01:03,223.14,222.13,225.06,0.8,0.291,230.82,230.12,232.62,0.45,0.131,229.02,228.52,231.46,1.91,0.848,422.3,452.3,0.0,0.0,10
2026-01-28 04:03:03,222.3,220.69,223.29,0.8,0.291,230.2,229.09,230.76,0.44,0.132,228.92,228.44,229.21,2.02,0.856,454.49,484.49,0.0,0.0,10
2026-01-28 04:05:03,224.4,222.95,226.39,0.82,0.303,229.56,228.58,230.23,0.43,0.151,229.12,228.77,229.56,2.2,0.853,465.91,505.91,0.0,0.0,10
2026-01-28 04:07:03,225.43,224.06,226.23,0.82,0.305,229.12,228.49,229.71,0.42,0.158,229.18,228.8,229.49,1.74,0.82,401.77,441.77,0.0,0.0,10
2026-01-28 04:09:03,227.36,225.25,229.12,0.85,0.303,229.28,228.12,230.57,0.44,0.171,229.59,228.9,230.96,2.01,0.86,455.98,485.98,0.0,0.0,10
2026-01-28 04:11:03,227.71,227.02,228.68,0.85,0.284,232.29,230.44,233.39,0.47,0.176,230.28,229.89,231.08,1.83,0.826,403.24,433.24,0.0,0.0,10
2026-01-28 04:13:03,228.12,227.34,229.2,0.86,0.277,232.94,232.26,233.4,0.48,0.185,230.16,229.87,230.56,2.11,0.883,500.26,540.26,0.0,0.0,10
2026-01-28 04:15:03,228.98,227.7,229.48,0.86,0.288,231.87,231.52,232.85,0.47,0.18,230.69,230.25,231.14,1.8,0.839,407.75,447.75,0.0,0.0,10
2026-01-28 04:17:03,229.05,228.38,229.86,0.88,0.289,231.82,231.38,232.27,0.48,0.178,230.53,230.19,230.84,2.25,0.899,518.25,548.25,0.0,0.0,10
2026-01-28 04:19:03,228.9,228.45,229.29,0.89,0.284,231.89,230.72,232.28,0.51,0.176,230.63,228.98,231.05,1.79,0.819,404.24,434.24,0.0,0.0,10
2026-01-28 04:21:04,228.87,227.47,229.27,0.91,0.339,231.58,231.29,232.1,0.51,0.179,230.38,230.06,230.79,2.27,0.912,552.88,582.88,0.0,0.0,10
2026-01-28 04:23:04,228.58,227.85,229.24,0.92,0.354,230.95,230.41,232.03,0.52,0.168,230.98,230.44,231.44,1.63,0.798,379.27,409.27,0.0,0.0,10
2026-01-28 04:25:04,227.96,226.37,228.74,0.97,0.514,230.55,230.34,230.88,0.52,0.157,231.05,230.63,231.56,2.33,0.915,593.71,623.71,0.0,0.0,10
2026-01-28 04:27:04,227.41,227.14,227.86,1.09,0.613,230.44,230.23,230.75,0.52,0.148,231.23,231.01,231.61,1.9,0.845,524.0,554.0,0.0,0.0,10
2026-01-28 04:29:04,227.5,227.15,227.81,1.06,0.591,230.41,230.0,230.69,0.52,0.146,231.07,230.6,231.41,2.33,0.888,613.9,633.9,0.0,0.0,10
2026-01-28 04:31:04,227.87,227.2,228.99,1.07,0.579,230.39,229.57,230.9,0.53,0.156,230.72,229.41,231.32,2.14,0.865,574.48,594.48,0.0,0.0,10
2026-01-28 04:33:04,228.15,227.66,228.69,1.07,0.588,229.36,228.87,230.19,0.5,0.157,230.55,229.56,231.19,2.02,0.846,544.44,574.44,0.0,0.0,10
2026-01-28 04:35:04,227.47,226.82,228.6,1.04,0.594,229.27,228.52,229.56,0.5,0.178,230.52,229.59,230.87,2.05,0.863,555.71,595.71,0.0,0.0,10
2026-01-28 04:37:04,228.35,226.65,229.44,1.06,0.586,229.19,228.79,230.44,0.51,0.17,230.64,230.38,230.89,1.75,0.815,472.32,502.32,0.0,0.0,10
2026-01-28 04:39:04,227.01,226.64,227.51,1.04,0.582,230.24,229.58,230.58,0.5,0.162,230.55,229.48,230.93,1.85,0.831,482.44,502.44,0.0,0.0,10
2026-01-28 04:41:04,227.09,226.15,227.53,1.03,0.583,230.03,229.56,230.53,0.47,0.173,230.18,229.44,230.95,2.29,0.891,595.22,625.22,0.0,0.0,10
2026-01-28 04:43:04,228.38,226.3,229.27,1.04,0.589,229.62,228.06,230.7,0.45,0.175,230.78,230.08,231.52,1.69,0.814,456.3,486.3,0.0,0.0,10
2026-01-28 04:45:04,228.71,228.21,229.19,1.05,0.595,228.53,227.41,229.26,0.45,0.167,231.03,230.49,231.7,1.7,0.831,463.55,493.55,0.0,0.0,10
2026-01-28 04:47:04,228.09,226.53,228.91,0.87,0.315,228.81,227.61,229.29,0.46,0.158,230.87,230.19,231.32,2.02,0.868,443.99,473.99,0.0,0.0,10
2026-01-28 04:49:04,226.71,224.85,227.37,0.89,0.378,229.09,228.2,229.35,0.46,0.159,231.04,230.0,231.61,1.61,0.812,402.91,432.91,0.0,0.0,10
2026-01-28 04:51:05,227.01,226.68,227.26,0.9,0.391,229.34,229.08,229.57,0.47,0.171,230.83,230.34,231.17,2.05,0.874,486.88,516.88,0.0,0.0,10
2026-01-28 04:53:05,226.93,225.72,227.45,0.87,0.348,229.48,229.13,231.04,0.47,0.162,230.83,229.85,231.26,1.75,0.787,411.32,451.32,0.0,0.0,10
2026-01-28 04:55:05,226.92,225.91,227.96,0.84,0.271,231.64,230.93,232.41,0.49,0.169,230.35,229.9,230.94,2.52,0.91,570.95,610.95,0.0,0.0,10
2026-01-28 04:57:05,226.4,226.01,226.66,0.83,0.263,232.74,232.07,233.05,0.49,0.168,230.15,229.83,230.91,1.73,0.823,386.31,406.31,0.0,0.0,10
2026-01-28 04:59:05,226.65,226.04,227.29,0.83,0.277,231.64,231.31,232.23,0.48,0.16,230.62,230.23,231.16,2.28,0.902,527.71,547.71,0.0,0.0,10
2026-01-28 05:01:05,226.76,226.3,227.31,0.84,0.277,231.73,231.43,232.08,0.48,0.162,230.51,228.59,231.13,1.75,0.822,383.76,413.76,0.0,0.0,10
2026-01-28 05:03:05,225.96,224.61,226.98,0.83,0.276,231.58,231.11,232.04,0.47,0.155,230.38,229.26,231.13,2.45,0.913,576.19,606.19,0.0,0.0,10
2026-01-28 05:05:05,225.37,224.87,225.95,0.81,0.28,231.52,231.12,231.93,0.46,0.148,230.68,229.75,231.21,1.68,0.803,353.29,393.29,0.0,0.0,10
2026-01-28 05:07:05,225.33,224.87,225.71,0.83,0.271,231.85,231.33,232.26,0.49,0.16,230.37,229.54,231.08,2.46,0.922,566.84,586.84,0.0,0.0,10
2026-01-28 05:09:05,224.83,223.62,226.19,0.82,0.277,231.83,231.43,232.34,0.5,0.142,231.07,230.87,231.3,1.91,0.848,425.01,455.01,0.0,0.0,10
2026-01-28 05:11:05,224.52,223.59,225.62,0.88,0.381,231.78,230.45,232.12,0.5,0.148,230.56,229.33,231.13,2.66,0.923,654.95,684.95,0.0,0.0,10
2026-01-28 05:13:05,223.03,222.22,224.2,0.97,0.606,232.37,231.17,233.91,0.5,0.134,230.7,229.21,231.25,1.94,0.85,505.19,535.19,0.0,0.0,10
2026-01-28 05:15:05,223.94,222.05,225.52,1.0,0.598,232.91,231.58,234.1,0.51,0.138,230.09,229.85,230.48,2.68,0.924,705.12,735.12,0.0,0.0,10
2026-01-28 05:17:05,224.2,223.31,224.98,1.02,0.598,232.38,231.52,233.09,0.5,0.14,230.18,229.27,230.6,1.97,0.85,512.99,542.99,0.0,0.0,10
2026-01-28 05:19:05,223.63,222.33,224.31,0.99,0.583,232.18,231.69,232.55,0.49,0.143,229.98,228.81,230.44,2.73,0.917,714.07,744.07,0.0,0.0,10
2026-01-28 05:21:05,223.49,222.93,223.78,1.01,0.606,231.99,231.63,232.16,0.49,0.142,230.15,229.66,230.46,2.03,0.857,532.54,562.54,0.0,0.0,10
2026-01-28 05:23:06,223.27,222.64,223.99,1.0,0.6,231.86,230.44,232.42,0.49,0.143,230.03,228.62,230.7,2.61,0.913,659.85,699.85,0.0,0.0,10
2026-01-28 05:25:06,222.39,221.95,222.94,0.98,0.616,230.44,230.1,231.09,0.49,0.13,230.89,230.55,231.28,2.04,0.842,527.35,557.35,0.0,0.0,10
2026-01-28 05:27:06,222.07,221.09,222.51,0.97,0.612,230.46,230.08,231.56,0.49,0.135,230.74,230.26,231.2,2.35,0.895,621.17,651.17,0.0,0.0,10
2026-01-28 05:29:06,221.03,220.48,221.61,0.95,0.604,230.69,230.13,232.13,0.49,0.129,230.83,229.78,231.17,1.99,0.85,523.16,553.16,0.0,0.0,10
2026-01-28 05:31:06,220.59,219.5,223.16,0.79,0.304,230.77,230.32,231.62,0.49,0.119,230.87,230.13,231.44,1.88,0.855,454.55,484.55,0.0,0.0,10
2026-01-28 05:33:06,223.95,222.37,225.88,0.83,0.299,230.14,229.41,230.79,0.48,0.144,230.41,229.86,230.88,2.46,0.913,567.49,607.49,0.0,0.0,10
2026-01-28 05:35:06,224.76,223.83,225.69,0.84,0.303,229.78,229.11,230.53,0.48,0.155,230.37,229.28,230.77,2.09,0.842,458.27,488.27,0.0,0.0,10
2026-01-28 05:37:06,225.4,224.57,226.33,0.85,0.291,230.18,229.5,230.64,0.48,0.179,228.52,226.77,230.29,2.1,0.875,485.16,515.16,0.0,0.0,10
2026-01-28 05:39:06,225.32,224.02,225.76,0.86,0.35,229.52,228.18,230.35,0.48,0.148,229.61,227.49,230.49,1.78,0.85,447.21,467.21,0.0,0.0,10
2026-01-28 05:41:06,224.41,223.17,224.8,0.86,0.361,229.28,228.57,230.07,0.48,0.145,229.58,228.9,230.03,2.23,0.889,539.3,569.3,0.0,0.0,10
2026-01-28 05:43:06,221.76,220.26,222.96,0.79,0.299,229.91,229.67,230.3,0.5,0.162,229.62,228.86,230.03,1.83,0.831,413.34,443.34,0.0,0.0,10
2026-01-28 05:45:06,219.59,217.8,220.93,1.13,0.358,228.87,227.72,230.29,0.53,0.43,229.93,228.91,230.69,2.15,0.881,590.51,620.51,0.0,0.0,10
2026-01-28 05:47:06,218.55,217.9,219.06,4.3,0.987,228.21,226.85,229.18,0.56,0.507,230.09,229.41,230.75,1.72,0.81,1314.14,1344.14,0.0,0.0,10
2026-01-28 05:49:06,219.01,218.32,219.71,4.3,0.986,229.1,225.61,230.21,0.53,0.423,229.44,228.95,230.25,2.25,0.9,1425.46,1455.46,0.0,0.0,10
2026-01-28 05:51:06,218.67,216.97,219.74,4.26,0.986,229.82,229.08,231.74,0.55,0.426,229.54,228.26,229.91,1.65,0.811,1270.89,1300.89,0.0,0.0,10
2026-01-28 05:53:06,218.86,216.87,220.61,3.6,0.863,230.33,229.37,231.79,0.58,0.41,229.36,228.79,229.74,1.9,0.866,1178.34,1218.34,0.0,0.0,10
2026-01-28 05:55:06,218.71,217.78,220.19,3.67,0.892,229.97,227.15,230.59,0.58,0.403,229.46,228.96,230.12,1.56,0.751,1007.86,1037.86,0.0,0.0,10
2026-01-28 05:57:07,218.21,216.18,221.26,1.41,0.691,225.85,223.89,229.97,0.55,0.399,228.85,227.41,231.53,2.05,0.832,679.34,699.34,0.0,0.0,10
2026-01-28 05:59:07,217.43,214.86,218.57,1.16,0.665,227.36,226.35,228.86,0.56,0.417,227.72,227.2,228.14,2.42,0.907,736.66,766.66,0.0,0.0,10
2026-01-28 06:01:07,219.03,218.02,219.58,0.95,0.637,226.95,225.67,227.88,0.56,0.426,227.47,226.79,228.06,2.32,0.89,661.92,701.92,0.0,0.0,10
2026-01-28 06:03:07,218.44,217.56,219.96,0.95,0.643,227.65,226.84,229.17,0.57,0.416,227.79,226.91,229.53,2.27,0.886,644.89,674.89,0.0,0.0,10
2026-01-28 06:05:07,218.54,217.68,219.94,1.03,0.684,229.28,228.16,229.69,0.58,0.403,228.62,228.18,228.93,1.63,0.764,493.57,523.57,0.0,0.0,10
2026-01-28 06:07:07,217.65,216.45,219.41,0.98,0.672,229.04,225.94,229.93,0.58,0.413,227.25,224.18,228.41,1.85,0.799,530.26,550.26,0.0,0.0,10
2026-01-28 06:09:07,216.99,216.37,217.31,0.97,0.663,227.47,225.16,228.49,0.57,0.438,224.69,223.89,225.42,2.33,0.897,663.69,693.69,0.0,0.0,10
2026-01-28 06:11:07,217.58,216.2,218.62,0.94,0.625,226.14,225.11,228.23,0.56,0.462,223.4,222.07,225.31,1.73,0.793,504.56,544.56,0.0,0.0,10
2026-01-28 06:13:07,217.69,216.83,218.58,0.79,0.297,225.15,223.48,226.73,0.52,0.469,223.69,222.47,225.34,2.26,0.868,528.11,558.11,0.0,0.0,10
2026-01-28 06:15:07,218.59,217.63,219.25,0.79,0.293,225.56,223.11,226.19,0.52,0.465,224.16,223.61,225.01,1.73,0.781,406.11,426.11,0.0,0.0,10
2026-01-28 06:17:07,219.08,218.08,220.22,0.81,0.286,225.23,224.39,225.84,0.52,0.462,223.7,222.42,224.28,1.69,0.771,395.13,425.13,0.0,0.0,10
2026-01-28 06:19:07,219.66,218.62,221.47,0.83,0.317,224.15,223.08,225.07,0.51,0.456,224.59,223.59,226.04,1.77,0.772,427.82,467.82,0.0,0.0,10
2026-01-28 06:21:07,221.3,220.45,222.15,0.84,0.315,225.24,224.31,226.23,0.52,0.465,225.37,223.97,226.01,2.24,0.866,556.19,586.19,0.0,0.0,10
2026-01-28 06:23:08,221.08,220.71,221.81,0.83,0.318,225.25,223.42,227.71,0.52,0.442,226.71,224.5,227.79,1.71,0.765,413.19,443.19,0.0,0.0,10
2026-01-28 06:25:07,221.65,221.01,222.07,0.84,0.297,226.74,225.0,227.83,0.53,0.452,225.98,225.2,226.68,2.18,0.867,541.86,561.86,0.0,0.0,10
2026-01-28 06:27:08,221.12,220.58,222.35,0.84,0.285,227.54,226.2,228.36,0.55,0.458,225.3,224.49,226.37,1.54,0.746,367.42,407.42,0.0,0.0,10
2026-01-28 06:29:08,219.06,216.1,221.1,0.81,0.286,227.34,225.31,228.92,0.55,0.445,225.21,224.52,226.08,2.12,0.854,520.57,550.57,0.0,0.0,10
2026-01-28 06:31:08,217.06,215.82,217.71,0.79,0.286,227.87,226.44,228.41,0.55,0.428,225.14,223.42,225.6,1.78,0.788,422.99,452.99,0.0,0.0,10
2026-01-28 06:33:08,218.65,217.48,220.1,0.84,0.342,226.11,225.14,227.56,0.53,0.442,224.78,223.02,225.53,1.83,0.789,439.65,469.65,0.0,0.0,10
2026-01-28 06:35:08,219.94,218.51,221.02,0.86,0.313,226.11,225.32,226.87,0.54,0.481,222.6,221.55,224.9,1.82,0.793,428.29,458.29,0.0,0.0,10
2026-01-28 06:37:08,220.75,218.7,223.56,0.95,0.397,225.69,224.41,226.49,0.53,0.469,223.05,222.1,223.52,1.79,0.782,484.15,514.15,0.0,0.0,10
2026-01-28 06:39:08,223.4,222.56,224.05,1.06,0.595,224.02,222.27,224.83,0.53,0.481,222.78,221.26,223.62,1.99,0.825,569.93,599.93,0.0,0.0,10
2026-01-28 06:41:08,223.33,221.92,224.53,1.05,0.587,223.5,222.55,224.78,0.53,0.502,221.12,220.0,222.41,1.53,0.734,445.59,475.59,0.0,0.0,10
2026-01-28 06:43:08,224.06,223.13,224.6,1.07,0.581,223.43,222.13,223.99,0.52,0.54,219.13,217.44,220.16,2.04,0.84,581.05,611.05,0.0,0.0,10
2026-01-28 06:45:08,222.67,221.52,224.49,1.05,0.603,221.48,220.48,223.34,0.49,0.509,221.94,218.77,224.74,1.72,0.767,495.91,525.91,0.0,0.0,10
2026-01-28 06:47:08,220.44,219.13,221.76,0.99,0.616,224.05,221.09,226.09,0.51,0.462,224.15,221.63,225.65,2.13,0.857,606.94,646.94,0.0,0.0,10
2026-01-28 06:49:08,219.99,218.39,221.52,0.97,0.613,223.84,221.83,225.73,0.51,0.473,223.05,221.32,224.77,1.93,0.821,538.01,568.01,0.0,0.0,10
2026-01-28 06:51:08,219.49,218.52,220.4,0.96,0.607,224.92,223.84,225.58,0.52,0.473,222.95,221.62,223.82,2.3,0.889,641.37,681.37,0.0,0.0,10
